ID,comment
333,မနက်ခင်းစောစော မင်းနဲ့ မနက်စာ စားခဲ့တာလေးတွေ သတိရမိပေမဲ့ ခုဆိုပြန်မဆုံနိုင်တော့တာမို့  မေ့မရပေမဲ့ အစွဲလမ်းကြီးတဲ့ငါ့အတွက်တော့🥺
334,လွမ်းလိုက်တာဗျာ နှစ်တောင်ကြာပြီလေ မေ့သွားချင်တယ် မေ့ထားလို့မရဘူး မေ့ပစ်လို့မရဘူး
335,ဆောင်းမှာပဲ အမှတ်တမဲ့ဆုံခဲ့ပြီး အမှတ်တရတွေအများကြီး ပေးခဲ့တဲ့ ကောင်မလေးတစ်ယောက်ကို လွမ်းမိတယ်😔😔😔😔😔
336,💔💔
337,သတိရတယ်😢😢
338,ဝဋ်ကျွေးကြောင့်ဆုံရတယ်ဆိုပေမယ့်အစွဲလမ်းကြီးတဲ့ငါ့ကိုငါသနားမိတယ်😢
339,တကယ်ကြီးချစ်ခဲ့တာပါ😢😢
340,ဟုတာပေါ့😢
341,😍😍😘
342,🥀အရမ်းကြိုက်တယ်
343,ကိုတေကြတော့အပြီးပါထွက်သွားတာ😢
344,အသက်မရှိတော့တဲ့ဆောင်း😢
345,ပြန်လာစေချင်းတယ် 😢
346,ဘာလိုလိုနဲ ့ကခ်င္ျပည္နယ္ မိုးညွင္းျမိ ု့ေမာ္ဟန္ရြာက ေကာင္မေလးနဲ ့ျပန္မဆံုျဖစ္ၾကေတာ့တာ တစ္နွစ္ေတာင္ျပည့္ေတာ့မွာပဲ။ သတိရလိုက္တာ စုရယ္
347,သူ့ကိုရွာေတြ့တဲ့အခ်ိန္မွာသူကဆိုင္သူရွိေနျပီရယ္ရတယ္မ်က္ရည္ေတြနဲ့
348,လွမ်းတယ် 😭 😭
349,💔
350,ဆောင်းရာသီပါဗျာ
351,ဆောင်းမှာတွေပြီးဆောင်းမှာဝေး
352,ကြိုက်တယ်
353,ငယ်ဆိုတဲ့နာမ်စားလေးကိုပြန်လွမ်းမိတယ်😢😢
354,လြမ္းမိတယ္😢
355,အရမ်းလွမ်းတယ်
356,သတိရတယ် တယောက်သောသူကို
357,မဖြစ်နိုင်တော့ဘူးဆိုတာသိပါတယ်အရင်လိုဆောင်းရာသီရောက်ရင်မှီခိုစရာပခုံးလေးတစ်ခုကိုသတိရတယ်ငါသာလွမ်းနေတာပါမင်းကတော့ရင်ခွင်အသစ်နဲ့ပျော်နေပီပေါ့နောက်လူဆီမှာအဆင်ပြေအောင်နေပါနော့ချစ်ရတဲ့ဆောင်း😘😘မင်းဆိုးသမျှသီးခံရအောင်သူကငါမှဟုဘူးလေငါရေးတဲ့စာကိုနိမြင်ပါစနော်🙏
358,အခုထိ နားထောင်နေမိပါတယ် မင်းကိုလွမ်းလာရင်ပေါ့😢💔
359,😢
360,ပြင်းရှရှဖက်ကြမ်းတလိပ် မချိုတဲ့လက်ဖက်ရည်တခွက်နဲ့ ဒီသီချင်းနဲ့ဆိုဆောင်းမနက်က အေးလို့အရမ်းကောင်း💙
361,😢😢😢
362,ဒီဆောင်းကအေးလည်းမအေးဘူး 😢
363,သတိရတယ်😢
364,လွမ်း😢
365,သူမကိုလုမ်း
366,🌨
367,တစ်စုံတစ်ယောက်ကိုလွမ်းတိုင်းနားထောင်မိတဲ့သီချင်းလေး💔
368,တကယ်ဆုံးရှုံးလိုက်ပိဗျာ
369,ဆောင်းရာသီရောက်တိုင်းနားထောင်ဖြစ်တဲ့အကြိုက်ဆုံးသီချင်းလေး
370,အကြိုက်ဆုံး သီချင်းလေး
371,😢😂😅
372,ဒီနေ့ဆို သူမနဲ့ အဆက်သွယ် ဖျက်လိုက်တာ နစ်နဲ့ လ ရှိပီ ခုထိ ပြန်လာမလားစောင့်တုန်း    ပြန်လာစေချင်တယ်💓
373,ဆောင်းရာသီရောက်တိုင်းနားထောင်ကောင်းတဲ့သီချင်းလေး💗
374,ဒီသီချင်းလေးကနေပြီးတော့သူမကိုစချစ်မိခဲ့တယ်မှတ်မှတိရရတုန်းကပေါ့ဒါမယ့်ကနေစပြီးခုထိသူမနဲ့ဝေးကွာနေတဲ့တာနှစ်နှစ်တောင်ကျော်ခဲ့ပြီဗျာသီချင်းလေးကလည်းရင်ထဲဆွဲတုန်းသူမကိုလည်းသတိရတုံးပဲဗျာ
375,သူမနဲ့ဝေးသွားတာတောင်၃နစ်နဲ့၄လရှိပြီပဲသတိရတယ်
376,🔥
377,လွမ်းလိုက်တာမောင်ရယ် ဝေးသွားတာ တစ်နှစ်တောင်ကျော်ပြီးနော် 😅
378,ဆောင်းဝင်ခံနီးတိုင်းသူမကိုလွမ်းတယ်
379,နင်နဲ့အမှတ်တရဆိုဆောင်းတွင်းလေအကြိုက်ဆုံးပဲ့မနက်တိုင်းအလုပ်ဂလာကြိုပြီအေးစက်နေတဲ့ငါလက်လေးနင်ရဲ့အနွေးထည်ဂအိပ်ကပ်လေးထဲထည့်ပြီးဆိုင်ကယ်စီးပြီမနက်တိုင်းနားထောင်ခဲ့တာထန်းပင်လေးတွေကြည့်ပြီနှင်းတွေကျအရမ်းသတိရတယ်သိလားဒါမဲ့ခုတော့ငါမဟုတ်တဲ့တစ်ခြားတစ်ယော့နဲ့ပေါ့ငါမှာနင်မရှိတော့တဲ့အချိန်စပြီအနွေးဓာတ်မရှ်ိတော့သလိုအေးစက်နေတာကြာပြီ၃နှစ်လုံးရှိပေးလို့ကျေးဇူးပါအဆုံးသတ်မှာနင်ရွေးချယ်မူငါမဟုတ်ပေမဲ့ငါကျေနပ်တယ်အရမ်းချစ်တယ်ဟိန်းဝေယံဇော်ငါအသက်ရှင်နေသမျှနင်ချစ်နေမှာငါမာနကြောင့်မုန်းတယ်လိုသာပြောတာ😢
380,သတိရတယ် ဖြစ်နိုင်ရင်နောက်ဆုံးတခေါက်လောက်ဖြစ်ပြန်တွေ့ချင်တယ်
381,ဒီသီချင်းကြားရင် နွယ်နီရှင်းစိန်ကို သတိရတယ်
382,😊
383,လွမ်းလိုက်တာကလေးရယ် ဝေးခဲ့တာတောင် နှစ်ပြည့်တော့မယ်😢
384,😢
385,😢😢😢😢😭
386,🚩 👀
387,လွမ်းလိုက်တာ😢
388,ပို့ပေးပါလား
389,ဒီသီချင်းတင်တာလည်း၄နှစ်ရှိပါပြီသူမနဲ့ပြတ်သွားတာလည်း၄နှစ်နဲ့၃လရှိပါပြီ😢
390,သတိရတယ်ဗျာ😫😭
391,🥰🥰🥰
392,🔥
393,😍😍😍
394,🤍
395,နင့်မိန်းမတွေကစောက်ရုပ်ဆိုးတွေချီးဘဲကုလားကြီးရေကြောင်နေလား
396,🥺💗
397,ပထမမိန်းမနဲ့တူတယ်နော်။အခုကဒုတိယမိန်းမလား။ခိုင်မြဲပါစေ။။
398,ဟေး  နေကောင်းရဲ့လား
399,🥀🥀
400,😣😣😣
401,😍😍😍
402,စောက်ရမ်းကြိုက်တယ်ဗျ
403,ဘယ် အဆိုတော်မှ အပြင်မာမတွေ့ချင်ပေမဲ့ ဒီဘဲကြီးကို သောက်ရမ်းတွေ့ချင်နေပြီ 🤦🏻
404,🎉😊
405,သီချင်းတွေအကုန်ကောင်းတယ် အရမ်းကြိုက်မိတယ် ဘယ်သူတွေဘာပြောပြော ဂရုမစိုက်နဲ့ အဲ့တာတွေလိုက်ခံစားနေရင်အောင်မြင်နေမာမဟုတ်ဘူး🎉
406,ငါ့ရဲ့
407,ဆိုတာနဲ့ဒီသီချင်းတွေကိုအရင်ပြေးမြင်မိ 💥 တစ်ပုဒ်ချင်းဆီတိုင်းရှယ်ကြီး
408,🌅
409,အရင်လိုပြောမဲ့ ရန်ကုန်သူလေးမရှိတော့ဘူးဗျ😭😭😭
410,ကြီးကို အသေကြွေတယ်ကွာ😢
411,ကြီးကို အသေကြွေတယ်ကွာ😢
412,ကောင်းလေးရဲ့ 🤪
413,ကောင်းလိုက်တာဗျာ
414,မျောနေတယ်
415,ဆိုတဲ့သီချင်းတိုင်းမပေါက်ဘူးဆိုတာမရှိဘူး😲💕
416,အဆိုတော်တွေထဲမှာ ကိုအကြိုက်ဆုံးပဲ အားပေးနေပါတယ်ရှင့်
417,😮
418,အရမ္းႀကိဳက္ေနၿပီ👊
419,မာ သီချင်းနဲ ေနြကပီအရမ်းြကိုက်တယ်ဒီသချင်းကို ပီးေတာ့ေနာက်တစ်ပိုဒ်ကဆိုတာ
